# (1)T[K] (2)Cv[J/m^3K] (3)Kappa[W/mK] (4) Tau_MC[ps] (5) Tau_p^2 [ps^2] (6)NL-length[nm] (7)Alpha (8)Tau_e[ps] (9)Alpha_neq 

470.0 1847956.81463 80.0075732337 216.067049096 955.934363542 106.687279943 1.9475840859 206.484142267 1.16216636007
480.0 1854885.47092 78.2238625369 210.408823576 907.314777665 103.994826236 1.94757208308 201.057554181 1.16356662666
490.0 1861436.89773 76.5213451418 205.050168867 862.421607806 101.441215364 1.94755907437 195.918818167 1.16488392991
500.0 1867637.19139 74.8944318276 199.967685058 820.878144365 99.0157812039 1.9475452126 191.045433631 1.16612463815
510.0 1873510.3044 73.3380446818 195.140338212 782.354343639 96.7089258719 1.94753063132 186.417174984 1.16729452564
520.0 1879078.24511 71.8475593393 190.549171446 746.560059253 94.5119898859 1.94751544732 182.015813959 1.1683988372
530.0 1884361.25698 70.418754909 186.177056894 713.239388751 92.417140664 1.94749976281 177.824881184 1.16944234491
540.0 1889377.97986 69.0477704214 182.008482008 682.165931101 90.4172764398 1.94748366734 173.829460751 1.17042939785
550.0 1894145.59501 67.7310668281 178.029364854 653.138791611 88.5059431841 1.94746723934 170.016012633 1.17136396597
560.0 1898679.95573 66.4653937404 174.226893947 625.979203324 86.6772625381 1.94745054758 166.372218686 1.17224967878
570.0 1902995.70493 65.2477602353 170.589388952 600.527658555 84.9258691058 1.94743365234 162.886848703 1.17308985947
580.0 1907106.38136 64.0754091548 167.106179164 576.641464826 83.2468557283 1.94741660646 159.549643549 1.17388755525
590.0 1911024.51529 62.9457944224 163.767497208 554.19265499 81.6357255853 1.94739945625 156.351212936 1.17464556421
600.0 1914761.71507 61.8565609677 160.564385795 533.066194295 80.088350158 1.94738224232 153.282945741 1.17536645917
610.0 1918328.74539 60.8055269181 157.488615711 513.158437063 78.6009322379 1.94736500019 150.336931129 1.17605260905
620.0 1921735.59808 59.7906677595 154.532613523 494.375794299 77.1699732916 1.94734776097 147.505889015 1.17670619773
630.0 1924991.55629 58.8101022195 151.689397663 476.633579738 75.7922445999 1.94733055182 144.783108583 1.17732924112
640.0 1928105.25268 57.8620796537 148.952521818 459.855007745 74.4647616707 1.94731339647 142.162393834 1.17792360231
650.0 1931084.72226 56.9449687547 146.316024658 443.970320595 73.1847615062 1.94729631559 139.638015224 1.17849100518
660.0 1933937.4504 56.0572474207 143.774385101 428.916026317 71.9496823581 1.94727932713 137.204666631 1.17903304666
670.0 1936670.41646 55.1974936496 141.322482413 414.634231516 70.7571456616 1.94726244667 134.857426977 1.17955120773
680.0 1939290.1336 54.364377335 138.95556057 401.072055841 69.60493988 1.94724568769 132.591725933 1.18004686329
690.0 1941802.68499 53.5566528661 136.669196325 388.181116773 68.4910060286 1.94722906175 130.403313209 1.18052129116
700.0 1944213.75684 52.773152434 134.459270581 375.917075418 67.4134246793 1.94721257881 128.288231014 1.18097568013
710.0 1946528.66861 52.0127799734 132.321942654 364.239235021 66.3704042716 1.94719624732 126.242789288 1.18141113728
720.0 1948752.40061 51.2745056659 130.253627098 353.110185406 65.3602705794 1.94718007444 124.263543418 1.18182869459
730.0 1950889.61917 50.5573609447 128.250972806 342.495487391 64.3814572044 1.94716406617 122.347274125 1.18222931494
740.0 1952944.69985 49.8604339502 126.310844126 332.363392133 63.4324969795 1.94714822751 120.490969302 1.18261389759
750.0 1954921.74849 49.1828653869 124.430303771 322.684591035 62.512014183 1.94713256251 118.691807571 1.18298328312
760.0 1956824.62078 48.5238447422 122.606597332 313.431992486 61.6187174766 1.94711707445 116.947143388 1.18333825799
770.0 1958656.93997 47.8826068303 120.837139217 304.580522152 60.7513934888 1.94710176588 115.254493511 1.18367955857
780.0 1960422.11335 47.258428628 119.11949986 296.106944025 59.9089009767 1.94708663873 113.611524704 1.18400787501
790.0 1962123.34729 46.6506263744 117.451394091 287.989699846 59.0901655055 1.94707169437 112.01604254 1.18432385457
800.0 1963763.66115 46.0585529095 115.830670514 280.208764688 58.2941745948 1.94705693365 110.465981195 1.18462810484
810.0 1965345.90002 45.4815952284 114.255301822 272.745516921 57.519973282 1.94704235702 108.95939412 1.18492119659
820.0 1966872.74657 44.9191722294 112.723375934 265.582620935 56.7666600631 1.94702796453 107.494445525 1.18520366639
830.0 1968346.73188 44.3707326424 111.233087886 258.703921171 56.0333831744 1.94701375588 106.069402576 1.18547601906
840.0 1969770.24554 43.8357531152 109.782732397 252.094346282 55.3193371808 1.94699973048 104.682628246 1.18573872986
850.0 1971145.5449 43.3137364485 108.370697044 245.739822273 54.6237598424 1.94698588749 103.332574749 1.18599224657
860.0 1972474.7637 42.8042099638 106.995455994 239.627193713 53.9459292329 1.94697222582 102.017777514 1.18623699135
870.0 1973759.92 42.3067239931 105.655564236 233.744152138 53.2851610872 1.94695874418 100.736849638 1.18647336249
880.0 1975002.92358 41.8208504794 104.349652273 228.079170938 52.6408063558 1.94694544113 99.4884767764 1.18670173598
890.0 1976205.58274 41.3461816804 103.076421218 222.621446008 52.0122489489 1.94693231506 98.2714124349 1.18692246703
900.0 1977369.61066 40.8823289636 101.83463828 217.360841652 51.398903652 1.94691936422 97.084473623 1.18713589135
910.0 1978496.63131 40.4289216881 100.623132583 212.28784116 50.800214199 1.94690658677 95.9265368366 1.18734232653
920.0 1979588.18489 39.985606164 99.4407913058 207.393501623 50.2156514882 1.94689398076 94.796534345 1.18754207312
930.0 1980645.73293 39.5520446847 98.2865561053 202.669412585 49.6447119293 1.94688154417 93.6934507512 1.18773541572
940.0 1981670.66302 39.1279146238 97.1594198002 198.107658127 49.0869159105 1.94686927491 92.6163198052 1.187922624
950.0 1982664.29323 38.7129075947 96.0584232983 193.70078211 48.5418063751 1.94685717082 91.5642214489 1.18810395364
960.0 1983627.87619 38.3067286659 94.9826527389 189.441756216 48.0089474993 1.94684522972 90.5362790687 1.18827964714
970.0 1984562.60297 37.9090956266 93.9312368421 185.323950607 47.4879234619 1.94683344938 89.5316569477 1.18844993469
980.0 1985469.60658 37.5197383024 92.9033444394 181.341106886 46.9783372995 1.94682182755 88.5495578917 1.18861503485
990.0 1986349.96537 37.1383979137 91.8981821766 177.487313208 46.4798098397 1.94681036195 87.5892210209 1.1887751553
1000.0 1987204.70611 36.7648264758 90.9149923713 173.756981307 45.9919787063 1.94679905029 86.649919711 1.18893049345
